ID марки,ID модели,Модель,Поколение,Тип кузова,Года поколения от,Года поколения до,Тип авто
2863,13148,Cm7 / M7,Cm7 / M7,Mpv,2014,,PC
2863,13149,Joyear S50,Joyear S50,Saloon,2014,,PC
2863,13465,Lingzhi,Lingzhi,Mpv,2003,,PC
2863,13466,Lingtong,Lingtong,Mpv,2004,2012,PC
2863,14166,Joyear Xv,Joyear Xv,Suv,2015,,PC
2863,14845,S500,S500,Mpv,2015,,PC
2863,36733,F600 / M6,F600 / M6,Bus,2016,,PC
2863,36921,Future Sx6,Future Sx6,Suv,2016,2021,PC
2863,37179,Lingzhi,Lingzhi,Mpv,2017,,PC
2863,37238,Lingzhi,Lingzhi,Mpv,2011,,PC
2863,38174,Joyear X6,Joyear X6,Suv,2017,,PC
2863,38861,Joyear Suv,Joyear Suv,Suv,2012,2013,PC
2863,38930,Lingyue,Lingyue,Mpv,2004,2008,PC
2863,38931,T5,T5,Suv,2018,,PC
2863,39492,T5l,T5l,Suv,2019,,PC
2863,39602,Joyear X5l,Joyear X5l,Suv,2019,,PC
2863,41366,Lingzhi Plus,Lingzhi Plus,Mpv,2020,2021,PC
2863,44208,Lingzhi Box Body/Mpv,Lingzhi Box Body/Mpv,Mpv,2017,,PC
2864,5734,Aztec,Aztec (Bm_2),Saloon,1993,1995,PC
2864,5739,Courier Pickup,"Courier Pickup (Uf_, Un_)",Pickup,1993,,PC
2864,5741,Econovan Bus,Econovan Bus,Bus,1987,1999,PC
2864,5743,Econovan Van,Econovan Van,Van,1983,,PC
2864,5745,Everest,Everest (25n_),Suv,2003,,PC
2864,5758,Falcon,"Falcon (Bf5_, P54, R54_)",Saloon,1989,,PC
2864,5763,Festiva,"Festiva (Ba_2, Bj_2)",Saloon,1990,2004,PC
2864,5764,Freda Van,Freda Van (Fsr1),Van,1992,2001,PC
2864,5766,Ikon,Ikon (L),Saloon,1999,,PC
2864,5768,Laser Hatchback,"Laser Hatchback (Ba_3, Bf_3, Bf_4, Bg_3, Bj_4)",Hatchback,1986,2003,PC
2864,5771,Laser / Laser Lidea,"Laser / Laser Lidea (Ba_2, Ba_3, Ba_4, Bj_2)",Saloon,1994,2003,PC
2864,5774,Liata Hatchback,Liata Hatchback,Hatchback,1994,1997,PC
2864,5775,Liata,"Liata (Bj_2, Bn_2)",Saloon,1994,2001,PC
2864,5779,Lynx Hatchback,Lynx Hatchback (Bj_4m),Hatchback,1998,2001,PC
2864,5780,Lynx,"Lynx (Bj_2a, Bj_2p)",Saloon,1998,2002,PC
2864,5782,Pronto Bus,Pronto Bus (Da_H),Bus,1990,2001,PC
2864,5783,Pronto Van,Pronto Van (Da_V),Van,1990,2001,PC
2864,5785,Spectron Platform/Chassis,Spectron Platform/Chassis (Sd_),Van,1987,1997,PC
2864,5786,Telstar Hatchback,Telstar Hatchback,Hatchback,1991,2000,PC
2864,5787,Telstar Saloon,Telstar Saloon,Saloon,1991,2000,PC
2864,5790,Telstar Coupe,Telstar Coupe (Ge_),Coupe,1991,1995,PC
2864,5791,Territory,"Territory (Aj_, Ca_)",Suv,2003,,PC
2864,5792,Tierra,Tierra (Ca_),Saloon,1998,,PC
2864,7433,Mav,Mav,Mpv,2001,,PC
2864,7434,Vivid,Vivid,Saloon,1997,2001,PC
2864,8643,Figo I,Figo I,Hatchback,2010,2015,PC
2864,8943,Fiesta Saloon,Fiesta Saloon,Saloon,2005,,PC
2864,8944,Fiesta Saloon,Fiesta Saloon,Saloon,2009,,PC
2864,11310,Courier Platform/Chassis,Courier Platform/Chassis,Van,1985,1998,PC
2864,11347,Courier Platform/Chassis,Courier Platform/Chassis,Van,1971,1977,PC
2864,11348,Courier,Courier,Van,1977,1985,PC
2864,13328,Freda Bus,"Freda Bus (Kh-Sglwf, Kh-Sglw3f, Kh-Sgl5f)",Bus,1992,2002,PC
2864,13335,I-Max Mpv,I-Max Mpv,Mpv,2007,2011,PC
2864,13491,Laser Lidea Estate,Laser Lidea Estate,Estate,1998,2001,PC
2864,13607,Telstar Saloon,Telstar Saloon,Saloon,1982,1987,PC
2864,13609,Telstar Saloon,Telstar Saloon,Saloon,1987,1991,PC
2864,13610,Telstar Hatchback,Telstar Hatchback,Hatchback,1987,1991,PC
2864,13611,Telstar Hatchback,Telstar Hatchback,Hatchback,1982,1987,PC
2864,14154,Econovan Bus,Econovan Bus,Bus,1999,2006,PC
2864,36258,Everest,Everest,Suv,2015,,PC
2864,38136,Ranger Platform/Chassis,Ranger Platform/Chassis (Px),Van,2011,,PC
2864,38322,Focus Iii Saloon,Focus Iii Saloon (Dym),Saloon,2011,,PC
2864,38764,Ranger Pickup,"Ranger Pickup (Pk, Pj)",Pickup,2005,2011,PC
2864,39273,Ranger,Ranger (Px),Pickup,2011,,PC
2864,39352,Escort,Escort,Saloon,2017,,PC
2864,41568,Escape,Escape,Suv,2001,2015,PC
2864,41913,Laser,Laser,Saloon,1989,,PC
2864,43113,Ranger Iv,Ranger Iv (Ra),Pickup,2022,,PC
2864,43118,Everest Iii Suv,Everest Iii Suv,Suv,2022,,PC
2864,43560,Ranger Iv Platform/Chassis,Ranger Iv Platform/Chassis (Ra),Van,2022,,PC
2864,90170,Spectron,Spectron (Ss_),Bus,1987,1997,PC
2864,90217,Festiva Miniwagon,Festiva Miniwagon (Dw_W),Estate,1996,2003,PC
2864,90218,Festiva Hatchback,Festiva Hatchback (D2_P),Hatchback,1993,1997,PC
2866,5796,Baili Hatchback,Baili Hatchback,Hatchback,2003,2004,PC
2866,5797,Songhuajiang,Songhuajiang,Bus,1998,2008,PC
2866,5798,Lobo,Lobo,Hatchback,2003,,PC
2866,5799,Sigma,Sigma,Hatchback,2000,2009,PC
2866,5800,Zhongyi Platform/Chassis,Zhongyi Platform/Chassis,Van,2000,,PC
2866,5801,Zhongyi Bus,Zhongyi Bus,Bus,2000,2012,PC
2866,6959,Lobo / Lubao,Lobo / Lubao,Hatchback,2008,2012,PC
2866,6960,Saibao Iii,Saibao Iii,Saloon,2005,,PC
2866,6961,Saibao V,Saibao V,Saloon,2007,,PC
2866,6993,Sigma,Sigma,Hatchback,2002,,PC
2866,8535,Minyi Bus,Minyi Bus,Bus,2002,2014,PC
2866,9980,Sigma,Sigma,Hatchback,2009,2014,PC
2866,11368,Towner Jr,Towner Jr,Van,2008,,PC
2866,11369,Towner Van,Towner Van,Van,2006,,PC
2866,11370,Towner Bus,Towner Bus,Bus,2006,,PC
2866,11426,Loda Platform/Chassis,Loda Platform/Chassis,Van,2008,,PC
2866,13702,Junyi,Junyi,Bus,2010,2014,PC
2866,13703,Luzun,Luzun,Bus,2005,,PC
2866,13764,Zhongyi V5,Zhongyi V5,Bus,2013,,PC
2866,13766,Luzunxiaobawang,Luzunxiaobawang,Bus,2009,2014,PC
2866,13767,Luzundabawang,Luzundabawang,Bus,2007,,PC
2866,39399,Minyi Van,Minyi Van,Van,2002,2014,PC
2866,39419,Ruiyi,Ruiyi,Van,2002,2013,PC
2866,39693,Minyi Platform/Chassis,Minyi Platform/Chassis,Van,2002,2014,PC
2866,39694,Xinyi Bus,Xinyi Bus,Bus,2000,,PC
2866,39695,Xinyi Van,Xinyi Van,Van,2000,,PC
2867,5862,Alpha Bus,Alpha Bus,Bus,2002,,PC
2867,5863,Alpha Van,Alpha Van,Van,2002,,PC
2867,5867,Aoling,Aoling,Off-Road,1998,2001,PC
2867,6144,Sea Lion Bus,Sea Lion Bus,Bus,1998,,PC
2867,6167,Surf,Surf,Off-Road,1999,2003,PC
2867,6168,Surfing,Surfing,Suv,2003,,PC
2867,6648,Forland Platform/Chassis,Forland Platform/Chassis (Bj1_),Van,2005,,PC
2867,6649,Sup Pickup,"Sup Pickup (Bj2_, Bj6_)",Pickup,2003,,PC
2867,6650,View G7 Bus,View G7 Bus (Bj6_),Bus,2014,,PC
2867,6651,View Bus,View Bus (Bj5_),Bus,2001,,PC
2867,7915,Saga,Saga,Off-Road,2003,,PC
2867,7916,Mpx Bus,Mpx Bus,Bus,2007,,PC
2867,8068,Midi,Midi,Hatchback,2009,,PC
2867,10561,Tunland,Tunland,Pickup,2012,,PC
2867,10563,Thunda,Thunda,Pickup,2010,,PC
2867,10565,Inkunzi Bus,Inkunzi Bus,Bus,2009,,PC
2867,11011,Auman,Auman,Van,2005,,CV
2867,11014,Aumark,Aumark,Van,2005,,CV
2867,11648,Mpx-S Bus,Mpx-S Bus,Bus,2013,,PC
2867,13753,Mpx-E Bus,Mpx-E Bus,Bus,2014,,PC
2867,13910,Gratour V3,Gratour V3,Bus,2015,2017,PC
2867,14142,Sauvana,Sauvana,Suv,2015,,PC
2867,14647,Gratour V5,Gratour V5,Bus,2015,2017,PC
2867,14843,View Van,View Van,Van,2008,,PC
2867,36732,View G9 Bus,View G9 Bus,Bus,2016,,PC
2867,37050,St-Series,St-Series,Van,2015,,CV
2867,37051,Dt-Series,Dt-Series,Van,2015,,CV
2867,37900,Bj-Bus,Bj-Bus,Bus,2013,,CV
2867,38119,Bison,Bison,Van,2011,,CV
2867,38858,Toano Bus,Toano Bus,Bus,2015,,PC
2867,38859,Toano Van,Toano Van,Van,2015,,PC
2867,39074,Xiangling V Platform/Chassis,Xiangling V Platform/Chassis,Van,2015,,PC
2867,39588,View G7 Van,View G7 Van,Van,2015,,PC
2867,39727,Aoling,Aoling,Van,2005,,CV
2867,39728,Forland,Forland,Van,2009,,CV
2867,39729,Ruiwo,Ruiwo,Van,2005,,CV
2867,39848,View  V5 Bus,View  V5 Bus,Bus,2017,,PC
2867,40167,View  V5 Van,View  V5 Van,Van,2017,,PC
2867,40254,Shengtu,Shengtu,Pickup,2019,,PC
2867,40255,Yutu,Yutu,Pickup,2019,,PC
2867,40565,Gratour T3 Platform/Chassis,Gratour T3 Platform/Chassis,Van,2014,,PC
2867,40690,View G5 Van,View G5 Van,Van,2019,,PC
2867,40691,View G5 Bus,View G5 Bus,Bus,2019,,PC
2867,40762,6108,6108,Bus,2015,,CV
2867,40763,6113,6113,Bus,2013,,CV
2867,40764,6115,6115,Bus,2010,,CV
2867,40765,6117,6117,Bus,2017,,CV
2867,40766,6120,6120,Bus,2010,,CV
2867,40767,6122,6122,Bus,2015,,CV
2867,40768,6129,6129,Bus,2011,,CV
2867,40769,6570,6570,Bus,2016,,CV
2867,40770,6590,6590,Bus,2016,,CV
2867,40771,6731,6731,Bus,2015,,CV
2867,40772,6781,6781,Bus,2016,,CV
2867,40774,Hc8,Hc8,Bus,2019,,CV
2867,40775,6852,6852,Bus,2013,,CV
2867,40776,6902,6902,Bus,2012,,CV
2867,40777,Hc9,Hc9,Bus,2019,,CV
2867,40778,6990,6990,Bus,2016,,CV
2867,40824,Zhengfuzhe 3,Zhengfuzhe 3,Pickup,2020,,PC
2867,41483,C,C,Bus,2019,,CV
2867,41484,H,H,Bus,2019,,CV
2867,41485,U,U,Bus,2019,,CV
2867,41850,General G9,General G9,Pickup,2021,,PC
2867,42003,View G9 Van,View G9 Van,Van,2016,,PC
2867,42208,Est,Est,Van,2019,,CV
2867,42647,General G7,General G7,Pickup,2022,,PC
2867,42648,General F9 Pickup,General F9 Pickup,Pickup,2022,,PC
2867,42701,Zhengfuzhe 5,Zhengfuzhe 5,Pickup,2022,,PC
2867,42828,Zhengfuzhe 7,Zhengfuzhe 7,Pickup,2022,,PC
2867,42882,General F9 Suv,General F9 Suv,Suv,2022,,PC
2867,42966,Zhilanjingling E5,Zhilanjingling E5,Van,2022,,PC
2867,42968,Zhilanjingling E7,Zhilanjingling E7,Van,2022,,PC
2867,43181,Aumark S3 Platform/Chassis,Aumark S3 Platform/Chassis,Van,2016,,PC
2867,43190,Xiangling M1 Municipal Vehicle,Xiangling M1 Municipal Vehicle,Municipal Vehicle,2017,,PC
2867,43191,Xiangling M1 Platform/Chassis,Xiangling M1 Platform/Chassis,Van,2017,,PC
2867,43192,Xiangling M2 Platform/Chassis,Xiangling M2 Platform/Chassis,Van,2017,,PC
2867,43785,Ollin,Ollin (Bj_),Van,2005,,CV
2867,43896,Zhengfuzhe Plus,Zhengfuzhe Plus,Pickup,2022,,PC
2867,44248,Aumark X Platform/Chassis,Aumark X Platform/Chassis,Van,2022,,PC
2867,44257,Ruiwo Xiaojingang Platform/Chassis,Ruiwo Xiaojingang Platform/Chassis,Van,2019,,PC
2867,44258,Ruiwo Xiaoyun W3 Platform/Chassis,Ruiwo Xiaoyun W3 Platform/Chassis,Van,2021,,PC
2867,44260,Xiangling M2 Municipal Vehicle,Xiangling M2 Municipal Vehicle,Municipal Vehicle,2017,,PC
2867,44261,Xiangling V Municipal Vehicle,Xiangling V Municipal Vehicle,Municipal Vehicle,2014,,PC
2867,44262,Xiangling V3 Platform/Chassis,Xiangling V3 Platform/Chassis,Van,2020,,PC
2867,44455,Iblue V6 Van,Iblue V6 Van,Van,2022,,PC
2867,44777,Huoxing 7,Huoxing 7,Pickup,2023,,PC
2867,44921,Iblue V6 Bus,Iblue V6 Bus,Bus,2023,,PC
2867,45525,Toano V,Toano V,Bus,2024,,PC
2867,90005,Huoxing 9,Huoxing 9,Pickup,2023,,PC
2867,90016,Qianduoduo,Qianduoduo,Van,2024,,PC
2871,5807,Century Star,Century Star,Saloon,1999,2010,PC
2871,5808,Flagship,Flagship,Saloon,1999,2005,PC
2871,5809,Mingshi,Mingshi,Saloon,2001,,PC
2871,6521,Hq3,Hq3,Saloon,2006,2008,PC
2871,11651,H7,H7,Saloon,2013,,PC
2871,13470,Shengshi,Shengshi,Saloon,2009,2013,PC
2871,38725,H5,H5,Saloon,2018,2022,PC
2871,39477,E-Hs3,E-Hs3,Suv,2019,,PC
2871,39480,Hs5,Hs5,Suv,2019,,PC
2871,39482,Hs7,Hs7,Suv,2019,,PC
2871,41063,H9,H9,Saloon,2020,,PC
2871,41649,E-Hs9,E-Hs9,Suv,2020,,PC
2871,42082,E-Qm5,E-Qm5,Saloon,2021,,PC
2871,43088,H5,H5,Saloon,2022,,PC
2871,43528,Ls7,Ls7,Suv,2022,,PC
2871,43598,Hq9,Hq9,Mpv,2022,,PC
2871,44278,H6,H6,Hatchback,2023,,PC
2871,44463,Hs5,Hs5,Suv,2023,,PC
2871,44653,Hs3,Hs3,Suv,2023,,PC
2871,45322,Eh7,Eh7,Saloon,2024,,PC
2871,90022,Guoya,Guoya,Saloon,2024,,PC
2872,6179,Xinfushizhe,Xinfushizhe,Mpv,2001,,PC
2873,7910,Rein,Rein,Suv,2006,,PC
2873,7911,Refine M5 I,Refine M5 I,Bus,2002,,PC
2873,7913,Tongyue Rs,Tongyue Rs,Hatchback,2008,,PC
2873,7914,Binyue,Binyue,Saloon,2007,,PC
2873,8137,Heyue Rs,Heyue Rs,Mpv,2009,2015,PC
2873,8138,Heyue,Heyue,Saloon,2009,,PC
2873,9175,Yueyue,Yueyue,Hatchback,2010,,PC
2873,9674,Tongyue,Tongyue,Saloon,2008,2014,PC
2873,10919,J3 Hatchback,J3 Hatchback,Hatchback,2010,,PC
2873,10931,J6,J6,Mpv,2009,,PC
2873,11385,J5,J5,Saloon,2010,,PC
2873,11540,Refine M5 Ii,Refine M5 Ii,Bus,2011,,PC
2873,11541,Refine S5,Refine S5,Suv,2013,,PC
2873,11747,J3 Saloon,J3 Saloon,Saloon,2009,,PC
2873,11928,Heyue A13,Heyue A13,Saloon,2014,,PC
2873,11929,Heyue A13 Rs,Heyue A13 Rs,Hatchback,2014,,PC
2873,11930,Heyue A30,Heyue A30,Saloon,2013,,PC
2873,12749,J2,J2,Hatchback,2010,,PC
2873,12829,Iev4,Iev4,Saloon,2014,,PC
2873,13064,T140,T140,Van,2013,,PC
2873,13145,Refine S3,Refine S3,Suv,2014,,PC
2873,13765,Sunray Bus,Sunray Bus,Bus,2010,,PC
2873,13913,K3,K3,Pickup,2014,,PC
2873,13914,K5,K5,Pickup,2014,,PC
2873,13915,Zhengtu,Zhengtu,Pickup,2014,,PC
2873,14167,Iev5,Iev5,Saloon,2015,,PC
2873,14612,Refine S2,Refine S2,Suv,2015,,PC
2873,14692,Refine M3,Refine M3,Bus,2015,,PC
2873,36391,Ruiling,Ruiling,Pickup,2011,,PC
2873,36395,Shuailing T6,Shuailing T6,Pickup,2015,,PC
2873,36742,Iev6s,Iev6s,Suv,2016,,PC
2873,37149,Gallop,Gallop,Truck Tractor,2005,,CV
2873,37297,Refine A60,Refine A60,Saloon,2016,,PC
2873,37477,Refine M4,Refine M4,Mpv,2016,,PC
2873,37575,Refine S2 Mini,Refine S2 Mini,Suv,2017,,PC
2873,37908,Refine M2,Refine M2,Mpv,2015,,PC
2873,37962,Iev6e,Iev6e,Hatchback,2017,,PC
2873,37964,Iev7,Iev7,Saloon,2017,,PC
2873,38084,Refine S7,Refine S7,Suv,2017,,PC
2873,38336,Refine M6,Refine M6,Mpv,2017,,PC
2873,38638,Refine R3,Refine R3,Mpv,2018,,PC
2873,38644,Ieva50,Ieva50,Saloon,2018,,PC
2873,38802,Iev7s,Iev7s,Suv,2017,,PC
2873,38944,Shuailing T8,Shuailing T8,Pickup,2018,,PC
2873,39010,S1,S1,Hatchback,2018,,PC
2873,39186,Refine S4,Refine S4,Suv,2018,,PC
2873,39356,Ieva60,Ieva60,Saloon,2019,,PC
2873,39357,Ievs4,Ievs4,Suv,2019,,PC
2873,39417,Sunray Van,Sunray Van,Van,2012,,PC
2873,39418,Refine Ii Van,Refine Ii Van,Van,2009,,PC
2873,39737,Shuailing G-Series,Shuailing G-Series,Dump Truck,2017,,CV
2873,39738,Shuailing Q-Series,Shuailing Q-Series,Van,2015,,CV
2873,39739,Shuailing W-Series,Shuailing W-Series,Van,2013,,CV
2873,39740,Kangling,Kangling,Van,2006,,CV
2873,39741,Geierfa,Geierfa,Van,2006,,CV
2873,39742,Junling G-Series,Junling G-Series,Dump Truck,2011,,CV
2873,39743,Junling V-Series,Junling V-Series,Van,2013,,CV
2873,40133,Refine Bus,Refine Bus,Bus,2018,,PC
2873,40134,M3 Van,M3 Van,Van,2018,,PC
2873,40166,Jiayue A5,Jiayue A5,Hatchback,2019,,PC
2873,40224,V260,V260,Van,2016,,PC
2873,40686,Jiayue X7,Jiayue X7,Suv,2020,,PC
2873,40740,Frison,Frison,Pickup,2018,,PC
2873,40743,Ic5,Ic5,Hatchback,2020,,PC
2873,40930,Jiayue X4,Jiayue X4,Suv,2020,,PC
2873,41346,T8 Pro,T8 Pro,Pickup,2020,,PC
2873,41837,Hunter,Hunter,Pickup,2021,,PC
2873,41946,Refine M3 Plus,Refine M3 Plus,Mpv,2019,,PC
2873,41993,J7,J7,Hatchback,2014,,PC
2873,42102,Ruichi,Ruichi,Pickup,2011,2014,PC
2873,42170,Dahaoyun,Dahaoyun,Van,2009,,CV
2873,42171,Junling E-Series,Junling E-Series,Van,2011,,CV
2873,42172,Junling,Junling,Van,2010,,CV
2873,42173,Liangjianzhe,Liangjianzhe,Van,2010,,CV
2873,42174,Shuailing,Shuailing,Van,2007,,CV
2873,42175,Shuailing H-Serie,Shuailing H-Serie,Van,2007,,CV
2873,42176,Weiling,Weiling,Van,2004,,CV
2873,42215,Haoyun,Haoyun,Van,2007,,CV
2873,42853,Refine M4 Box Body/Mpv,Refine M4 Box Body/Mpv,Mpv,2018,,PC
2873,43023,Refine E3,Refine E3,Bus,2022,,PC
2873,43466,Haowei Platform/Chassis,Haowei Platform/Chassis,Van,2011,,PC
2873,43478,Kaida X5 Platform/Chassis,Kaida X5 Platform/Chassis,Van,2015,,PC
2873,43479,Kaida X6 Platform/Chassis,Kaida X6 Platform/Chassis,Van,2019,,PC
2873,43480,Kaida X7 Platform/Chassis,Kaida X7 Platform/Chassis,Van,2016,,PC
2873,43483,Kangling X1 Platform/Chassis,Kangling X1 Platform/Chassis,Van,2015,,PC
2873,43484,Kangling X3 Municipal Vehicle,Kangling X3 Municipal Vehicle,Municipal Vehicle,2016,,PC
2873,43485,Kangling X3 Platform/Chassis,Kangling X3 Platform/Chassis,Van,2014,,PC
2873,43486,Kangling X5 Platform/Chassis,Kangling X5 Platform/Chassis,Van,2016,,PC
2873,43487,Lingling Platform/Chassis,Lingling Platform/Chassis,Van,2011,,PC
2873,43489,Shuailing I3 Platform/Chassis,Shuailing I3 Platform/Chassis,Van,2018,,PC
2873,43502,Shuailing K-Series,Shuailing K-Series,Van,2015,,CV
2873,43780,Shuailing I6 Van,Shuailing I6 Van,Van,2018,,PC
2873,43966,E-Jv5.5,E-Jv5.5,Van,2022,,PC
2873,43967,E-Jv7l,E-Jv7l,Bus,2022,,PC
2873,43968,Iev330p,Iev330p,Pickup,2019,,PC
2873,44055,Blue Cat,Blue Cat,Van,2023,,PC
2873,44075,Js2,Js2,Suv,2022,,PC
2873,44092,Sunray Platform/Chassis,Sunray Platform/Chassis,Van,2020,,PC
2873,44206,Kaida G3 Platform/Chassis,Kaida G3 Platform/Chassis,Van,2021,,PC
2873,44345,Js4,Js4,Suv,2020,,PC
2873,44346,E-Js4,E-Js4,Suv,2022,,PC
2873,44355,Js3,Js3,Suv,2020,,PC
2873,44356,S4,S4,Suv,2022,,PC
2873,44605,A5 Plus,A5 Plus,Hatchback,2023,,PC
2873,44740,N-Series,N-Series,Van,2018,,CV
2873,44775,I3,I3,Pickup,2018,,PC
2873,44819,Qx,Qx,Suv,2021,,PC
2873,44852,X8 Plus,X8 Plus,Suv,2023,,PC
2873,44888,E-Js1,E-Js1,Hatchback,2017,,PC
2873,45135,X100,X100,Van,2024,,PC
2873,45207,Shuailing E-Series,Shuailing E-Series,Van,2015,,CV
2873,45218,Refine E4,Refine E4,Mpv,2024,,PC
2873,45369,E30x,E30x,Hatchback,2024,,PC
2873,45911,X8 Ej,X8 Ej,Suv,2024,,PC
2873,90006,Van Baolu,Van Baolu,Van,2024,,PC
2873,90027,Js8,Js8,Suv,2022,,PC
2874,40865,Rongguang Platform/Chassis,Rongguang Platform/Chassis,Van,2020,,PC
2874,40866,Rongguang Platform/Chassis,Rongguang Platform/Chassis,Van,2020,,PC
2874,40888,Ev50 Van,Ev50 Van,Van,2020,,PC
2874,42931,Dianka,Dianka,Van,2021,,PC
2874,42934,Ev80 Van,Ev80 Van,Van,2022,,PC
2875,7014,Wunderful Rich,Wunderful Rich,Mpv,2003,,PC
2887,5829,Fengyun Hatchback,Fengyun Hatchback,Hatchback,2001,2008,PC
2887,5852,A5,A5,Saloon,2004,2012,PC
2887,6104,Cowin,Cowin,Hatchback,2003,2011,PC
2887,6176,Tiggo,Tiggo,Suv,2002,2017,PC
2887,6194,V5 Mpv,V5 Mpv,Mpv,2006,,PC
2887,6962,A1,A1,Hatchback,2006,,PC
2887,6967,Qq3,Qq3,Hatchback,2003,,PC
2887,6968,Qq6,Qq6,Hatchback,2006,,PC
2887,7071,Eastar,Eastar,Saloon,2003,2012,PC
2887,7084,Eastar Cross,Eastar Cross,Mpv,2006,,PC
2887,7837,A3 Saloon,A3 Saloon,Saloon,2008,2015,PC
2887,8054,A3 Hatchback,A3 Hatchback,Hatchback,2008,2017,PC
2887,8139,Qqme,Qqme,Hatchback,2006,2014,PC
2887,9806,E5,E5,Saloon,2011,,PC
2887,9809,Tiggo 3,Tiggo 3,Suv,2007,,PC
2887,9810,Tiggo,Tiggo,Suv,2010,,PC
2887,9811,Cowin 1,Cowin 1,Hatchback,2010,2015,PC
2887,9812,Tiggo Dr,Tiggo Dr,Suv,2009,2013,PC
2887,9813,Cowin 2,Cowin 2,Hatchback,2010,,PC
2887,9814,Cowin 3,Cowin 3,Saloon,2010,,PC
2887,9816,Fengyun 2 Hatchback,Fengyun 2 Hatchback,Hatchback,2009,,PC
2887,9817,Fengyun 2 Fastback,Fengyun 2 Fastback,Hatchback,2009,2015,PC
2887,9820,Eastar,Eastar,Saloon,2010,,PC
2887,10183,Cowin 5,Cowin 5,Saloon,2012,,PC
2887,10573,J5,J5 (Sqr),Saloon,2008,2012,PC
2887,11434,V2 Bus,V2 Bus,Bus,2007,,PC
2887,11435,Fulwin Hatchback,Fulwin Hatchback,Hatchback,2006,,PC
2887,11437,Fulwin Saloon,Fulwin Saloon,Saloon,2006,,PC
2887,11438,X1,X1,Hatchback,2010,,PC
2887,11460,Arrizo 7,Arrizo 7,Saloon,2013,,PC
2887,11742,Tiggo 5,Tiggo 5,Suv,2013,,PC
2887,11786,E3,E3,Saloon,2013,,PC
2887,13340,Eq,Eq,Hatchback,2014,,PC
2887,13342,Arrizo 3,Arrizo 3,Saloon,2014,,PC
2887,13439,Q22,Q22,Bus,2010,,PC
2887,13443,J2,J2,Hatchback,2011,2017,PC
2887,13444,S-18,S-18,Hatchback,2011,,PC
2887,13586,Transcar Bus,Transcar Bus,Bus,2012,,PC
2887,13587,Transcab Platform/Chassis,Transcab Platform/Chassis,Van,2012,,PC
2887,13597,Cristal Hatchback,Cristal Hatchback,Hatchback,2013,,PC
2887,13598,Cristal Saloon,Cristal Saloon,Saloon,2013,,PC
2887,14139,Tiggo 3,Tiggo 3,Suv,2014,,PC
2887,14164,Arrizo M7,Arrizo M7,Mpv,2015,,PC
2887,14174,Taxim,Taxim,Mpv,2007,,PC
2887,14275,Tiggo Fl,Tiggo Fl,Suv,2013,,PC
2887,36373,Qq,Qq,Hatchback,2010,,PC
2887,36502,Arrizo 5,Arrizo 5,Saloon,2016,,PC
2887,37139,Mvm530,Mvm530,Saloon,2006,,PC
2887,37140,Mvmx33,Mvmx33,Suv,2005,,PC
2887,37141,Mvm315,Mvm315,Saloon,2010,,PC
2887,37163,Tiggo 7,Tiggo 7,Suv,2016,,PC
2887,37236,Fengyun Saloon,Fengyun Saloon,Saloon,2001,2008,PC
2887,37282,Tiggo 3x,Tiggo 3x,Suv,2016,,PC
2887,37355,Y380,Y380,Van,2011,,PC
2887,37906,Eq1,Eq1,Hatchback,2017,,PC
2887,38234,Arauca,Arauca,Hatchback,2017,,PC
2887,38252,Tiggo 5x,Tiggo 5x,Suv,2017,,PC
2887,38334,Oriental Son,Oriental Son,Saloon,2003,2008,PC
2887,38716,Tiggo 8,Tiggo 8,Suv,2018,,PC
2887,39042,Arrizo Gx,Arrizo Gx,Saloon,2018,,PC
2887,39381,Eq2,Eq2,Saloon,2018,,PC
2887,39438,Qq,Qq,Hatchback,2013,,PC
2887,39667,Yoki,Yoki,Van,2013,,PC
2887,40548,Tiggo 7,Tiggo 7,Suv,2020,,PC
2887,40681,Tiggo E,Tiggo E,Suv,2019,,PC
2887,40684,Arrizo E,Arrizo E,Saloon,2019,,PC
2887,40823,Transcom Bus,Transcom Bus,Bus,2011,,PC
2887,40825,Transcom Van,Transcom Van,Van,2011,,PC
2887,41077,Tiggo 3x Plus,Tiggo 3x Plus,Suv,2020,,PC
2887,41217,S61,S61,Suv,2020,,PC
2887,41348,Tiggo 8 Plus,Tiggo 8 Plus,Suv,2020,,PC
2887,41569,Arrizo 5 Plus,Arrizo 5 Plus,Saloon,2020,,PC
2887,42113,Tiggo 3x,Tiggo 3x,Suv,2021,,PC
2887,42445,Tiggo 7 Plus,Tiggo 7 Plus,Suv,2021,,PC
2887,42486,Arrizo 5e,Arrizo 5e,Saloon,2016,,PC
2887,42498,Eq5,Eq5,Suv,2020,,PC
2887,42611,Qq Bingqilin,Qq Bingqilin,Hatchback,2021,,PC
2887,42927,Tiggo 8 Pro,Tiggo 8 Pro,Suv,2022,,PC
2887,42929,Wujie Pro,Wujie Pro,Hatchback,2022,,PC
2887,43073,Omoda 5,Omoda 5,Suv,2022,,PC
2887,43569,Arrizo 5 Gt,Arrizo 5 Gt,Saloon,2022,,PC
2887,43620,Arrizo 8,Arrizo 8,Saloon,2022,,PC
2887,44517,Tiggo 9,Tiggo 9,Suv,2023,,PC
2887,44531,Vancargo2,Vancargo2 (Sqr644#),Van,2014,,PC
2887,44738,Tansuo 06,Tansuo 06,Suv,2023,,PC
