let_eng_id,let_type_id,case
23653,106101,PC
9221,52240,CV
23366,33345,PC
27609,35737,CV
1995,3690,PC
38234,44851,CV
25294,29222,PC
20369,11222,CV
23538,28238,PC
29233,107471,PC
18644,61571,CV
49163,152832,PC
45644,146259,PC
4713,121954,PC
50128,59128,CV
27739,15242,CV
5382,22755,PC
36660,111024,PC
44498,145169,PC
25629,11889,PC
20261,13278,CV
45700,50474,CV
28930,53768,CV
945,2716,PC
7791,5607,CV
25297,137291,PC
38285,49361,CV
43886,108880,PC
14769,15717,PC
47619,53028,CV
44857,62355,CV
35561,23662,CV
18357,8108,CV
45745,138126,PC
9222,52329,CV
20369,11158,CV
25599,20829,CV
16386,16340,PC
7776,5907,CV
25537,13706,CV
15428,6748,CV
8977,13144,CV
38213,42738,CV
2857,6686,PC
38048,44210,CV
32867,46680,PC
21808,24272,PC
25614,20828,CV
5236,5406,PC
4709,4249,PC
21293,53509,CV
44811,51189,CV
43749,117705,PC
24113,18741,PC
45995,51333,CV
24949,142546,PC
20580,19496,PC
29103,59889,CV
38293,137078,PC
17913,101034,PC
36820,45677,CV
45668,800247,CV
30149,139060,PC
18840,7753,CV
18040,803754,CV
23674,12241,CV
4705,4186,PC
40460,45984,CV
39208,140923,PC
42439,133600,PC
8907,5494,CV
39827,139657,PC
49935,155511,PC
40385,33988,CV
21701,12397,PC
9236,3873,CV
17419,38602,CV
20606,23163,PC
40275,34465,CV
6044,201,CV
25228,49770,CV
40999,36181,CV
46479,147845,PC
38510,119092,PC
27822,106802,PC
19990,57952,CV
16500,18326,CV
22877,13650,PC
39220,137738,PC
38060,48316,CV
45665,56007,CV
16204,11449,CV
40734,48169,CV
8879,5173,CV
39582,138734,PC
18644,61566,CV
42507,107218,PC
39356,109841,PC
33554,30781,PC
38970,39406,CV
31317,114890,PC
26410,16444,PC
40622,37026,CV
4001,6315,PC
7778,5789,CV
29541,160,PC
18642,61870,CV
45702,802771,CV
31369,115519,PC
22374,10794,CV
9221,52330,CV
29448,146338,PC
23621,32851,PC
32585,34149,PC
27481,146118,PC
18828,9042,CV
19109,8900,CV
50108,155438,PC
25883,77,PC
29320,107877,PC
27516,48386,CV
41651,40361,CV
28015,123277,PC
29218,125119,PC
23665,53825,PC
31942,31151,CV
8290,21962,PC
25614,11622,CV
52987,800062,CV
34936,140644,PC
7791,56663,CV
26074,54904,PC
36517,116985,PC
21720,13617,PC
28159,49702,CV
53363,803092,CV
18045,62186,CV
25279,57309,PC
6113,574,CV
29492,58547,PC
50128,58883,CV
19084,59706,CV
16738,16662,PC
29956,136425,PC
77,2515,PC
42876,123099,PC
28913,117578,PC
37838,45628,CV
25633,142665,PC
22535,15155,PC
53260,159584,PC
53347,800734,PC
35832,143561,PC
27253,30569,PC
22628,10001,PC
24342,32638,PC
33,166,PC
48550,64873,CV
36502,51485,CV
41265,142256,PC
23830,36924,PC
23003,11238,CV
26207,140759,PC
38959,13652,PC
6020,34200,PC
26207,800613,PC
28114,15493,CV
18732,19066,PC
9236,26071,CV
14188,1757,PC
32800,125411,PC
28015,133060,PC
38213,45711,CV
26684,14857,PC
68,35055,PC
31694,17522,CV
33203,118533,PC
40871,154786,PC
20446,23487,PC
27711,9325,CV
36058,123816,PC
2346,151409,PC
36660,111025,PC
13333,8511,CV
18040,54929,CV
4136,8040,PC
34736,127567,PC
41970,143327,PC
23252,7933,CV
6567,32841,PC
25532,100544,PC
20396,11507,CV
45700,51024,CV
22906,18513,CV
52094,52145,CV
44381,140076,PC
23137,11620,CV
584,2188,PC
17879,13643,CV
4737,651,PC
33055,58925,PC
6826,10698,PC
20723,26970,PC
37828,45857,CV
17651,30282,PC
21690,28983,PC
28142,33872,CV
37270,135796,PC
26072,6951,PC
30604,113345,PC
35863,141563,PC
44807,25462,CV
18643,9941,CV
35810,57755,PC
38514,101033,PC
35810,101125,PC
22373,13492,CV
33125,59115,PC
43032,30699,PC
3262,2065,PC
25629,101045,PC
36548,23758,PC
33062,114540,PC
33841,128723,PC
20296,26298,CV
44947,44033,CV
21731,124556,PC
30508,132389,PC
12769,9918,CV
36506,116986,PC
9673,8262,CV
12047,26039,CV
34615,43189,CV
32199,12113,PC
26423,50861,PC
52094,53102,CV
20610,159056,PC
19714,19856,PC
7147,26867,PC
16522,6204,CV
20005,26644,PC
33497,120450,PC
8005,6430,CV
29724,113333,PC
39208,140931,PC
31060,123481,PC
36820,25462,CV
28126,61767,CV
7787,5725,CV
36540,53722,PC
6247,52574,CV
44586,42097,CV
32085,117845,PC
16700,7235,CV
31639,43160,PC
31833,143422,PC
16542,17090,PC
52094,51985,CV
963,7780,PC
42061,6898,PC
24738,55294,PC
7785,2438,CV
18828,55291,CV
13436,7413,PC
26118,31486,PC
29275,128458,PC
8290,3416,PC
54686,160910,PC
45702,802764,CV
24720,19407,PC
20606,27540,PC
32,177,PC
23065,38576,CV
52094,51837,CV
28217,123727,PC
27733,60464,CV
17651,133635,PC
34792,138276,PC
13333,10376,CV
4049,59824,PC
20674,26788,PC
28084,16091,CV
34907,128621,PC
20610,20295,PC
27711,11569,CV
38711,32831,CV
5732,458,CV
30044,26976,PC
24483,12823,CV
22581,21339,CV
20460,26226,CV
18978,26367,CV
28157,802658,CV
36100,105876,PC
53590,159999,PC
46315,5367,PC
14289,54532,CV
27609,51522,CV
25166,12191,PC
35838,130186,PC
44586,41718,CV
42912,26956,PC
7791,56900,CV
3708,147860,PC
17959,15577,PC
6095,388,CV
14511,59595,CV
37293,138965,PC
29509,47292,PC
35166,55447,CV
3949,3992,PC
18301,100434,PC
27072,51363,CV
29008,62079,CV
21887,24774,PC
23252,14789,CV
22967,11077,CV
4792,1175,PC
47463,53099,CV
30518,113852,PC
38457,42532,CV
40890,38397,CV
38160,46622,CV
47554,156023,PC
24091,31772,PC
24376,33721,PC
52988,800175,CV
31694,57016,CV
40581,36730,CV
22907,134982,PC
6973,22078,CV
16836,5243,CV
20973,19039,PC
32933,157150,PC
9150,8336,CV
7787,54316,CV
4705,28762,PC
21397,15356,PC
1686,140482,PC
39208,139485,PC
36339,42728,PC
6632,20636,CV
5773,58269,CV
22188,26648,PC
29830,802681,CV
18828,55974,CV
31942,31260,CV
19912,132721,PC
26827,14706,CV
24486,12858,CV
19823,22482,PC
28159,17344,CV
689,6584,PC
32028,136114,PC
36822,24775,CV
21075,58269,PC
31943,31319,CV
25167,21428,PC
24438,19440,PC
2406,34665,PC
34341,22269,CV
29827,801437,CV
13648,110791,PC
5276,267,PC
13648,50207,PC
21089,36184,CV
31932,31151,CV
19368,16537,PC
19383,49769,CV
22906,11042,CV
6039,118,CV
30231,105725,PC
18964,8560,CV
13648,52232,PC
31070,105882,PC
25145,7456,PC
45702,801607,CV
20875,61625,CV
18573,37009,PC
4069,1750,PC
37978,43657,CV
19016,59729,CV
20887,18114,CV
18829,20377,CV
40920,47703,CV
21021,55577,PC
2393,28928,PC
16786,14428,CV
38099,38390,CV
15051,6743,CV
9897,9556,PC
39976,139229,PC
42489,58006,PC
29613,107556,PC
29593,108588,PC
910,137052,PC
32028,123115,PC
38105,39265,CV
45189,46166,CV
42918,127943,PC
32088,152806,PC
37903,136738,PC
38165,43697,CV
45668,49291,CV
47686,62855,CV
2659,1765,PC
38846,30389,CV
27737,15155,CV
29011,61668,CV
28145,16795,CV
32689,117040,PC
28157,21856,CV
28159,39116,CV
6852,13033,CV
9215,26085,CV
39994,801615,PC
20068,100192,PC
20633,22548,CV
22016,26880,PC
15375,16060,PC
52094,51809,CV
24826,800628,PC
35584,131986,PC
26628,57257,PC
14768,8337,PC
7800,55991,CV
40523,140790,PC
20612,22918,PC
7792,56240,CV
24765,801850,PC
1457,6462,PC
37623,31791,CV
9673,59195,CV
20369,11603,CV
38265,150077,PC
44812,24624,CV
18205,16684,PC
25279,32895,PC
44654,144879,PC
44649,137745,PC
19656,9210,PC
20777,10878,CV
23498,32959,PC
19385,56834,PC
26074,57879,PC
5732,605,CV
29658,106246,PC
36034,145769,PC
28193,16565,CV
38153,42239,CV
26969,14796,CV
20465,20822,CV
18980,26381,CV
5785,14819,CV
38466,47460,CV
36628,19770,PC
44421,41452,CV
18642,60657,CV
7787,1829,CV
38955,31399,PC
18555,55456,PC
47911,145100,PC
30816,138821,PC
32126,115758,PC
18964,10698,CV
43730,132066,PC
18828,54871,CV
34610,30941,CV
39208,141133,PC
7787,2514,CV
29493,123362,PC
44811,24513,CV
16901,9201,CV
28084,35303,CV
49600,108949,PC
28930,56648,CV
26738,31626,PC
53516,800956,CV
24024,802953,CV
44974,43808,CV
20460,802238,CV
44576,41614,CV
35129,152940,PC
29233,116693,PC
36821,25625,CV
28276,59268,PC
20611,58912,PC
16868,145876,PC
7771,1495,CV
45700,51080,CV
25363,13723,CV
29959,31454,PC
17271,8988,PC
29218,139636,PC
38462,46706,CV
18963,9347,CV
7787,1830,CV
27609,33604,CV
16498,11857,CV
36768,141128,PC
40761,155410,PC
38413,137660,PC
18745,125289,PC
43972,125239,PC
34921,132845,PC
9170,52592,CV
47601,52787,CV
23252,24011,CV
21858,38394,PC
9475,5560,PC
20847,17984,CV
13930,8944,PC
35548,131105,PC
28084,35260,CV
44807,50636,CV
47554,148215,PC
23137,11193,CV
26343,123015,PC
42827,24894,PC
2081,856,PC
19084,9465,CV
32122,36241,CV
41253,132326,PC
29493,124246,PC
7787,54279,CV
10407,2794,CV
46566,135492,PC
5770,8231,CV
42622,106540,PC
24822,124284,PC
45973,50604,CV
43437,47355,PC
35838,130184,PC
23374,11366,CV
34907,128619,PC
15428,9896,CV
45503,47746,CV
34407,14794,CV
32085,37414,PC
28571,139169,PC
44811,25149,CV
25297,29075,PC
18829,26404,CV
25257,800639,PC
40415,128214,PC
26846,138329,PC
15499,800330,PC
12207,6488,CV
4987,5715,PC
36454,50691,PC
20468,9362,CV
18343,3104,CV
17985,143053,PC
36388,106643,PC
36506,47937,PC
7875,13216,CV
18098,8955,CV
42820,6509,PC
20283,9125,CV
3833,26064,PC
50426,800852,PC
39722,41183,CV
35537,138624,PC
28571,117569,PC
7771,53538,CV
9451,5301,PC
32910,135517,PC
37770,48349,CV
45242,46450,CV
26448,9451,PC
9215,3926,CV
43302,110124,PC
32032,128049,PC
23662,11983,CV
44394,144269,PC
18963,66110,CV
28186,16577,CV
35561,49993,CV
45888,129054,PC
35622,131601,PC
20612,124617,PC
40629,36792,CV
36502,51630,CV
21731,5798,PC
28516,125448,PC
29544,155638,PC
21858,122838,PC
32565,34378,PC
28156,17642,CV
36015,136309,PC
32277,13251,PC
12889,4953,CV
17455,62277,CV
17864,27315,PC
37623,31699,CV
28084,15558,CV
11910,4409,CV
50143,58071,CV
21189,28460,PC
36913,135081,PC
3357,7667,PC
32663,119128,PC
19096,55349,CV
7147,16943,PC
26286,119584,PC
21731,5876,PC
27707,41658,CV
7776,56772,CV
41489,146559,PC
27712,9321,CV
28084,15658,CV
11047,148101,PC
40385,34033,CV
22379,26335,PC
26207,800612,PC
5011,1663,PC
23104,31133,CV
40550,31473,PC
38706,32934,CV
28617,117922,PC
42205,134217,PC
28084,16063,CV
17585,5515,PC
25167,23750,PC
34545,22750,CV
31416,107746,PC
38706,32918,CV
45971,25585,CV
35926,134417,PC
10977,2233,CV
28491,57933,CV
20875,62212,CV
50755,16557,CV
36102,126743,PC
26661,39528,PC
21260,29575,PC
32917,32967,PC
40331,140564,PC
17681,13706,PC
45431,48079,CV
18964,29737,CV
20369,18635,CV
7771,1624,CV
26236,155852,PC
30402,132815,PC
25438,11155,PC
7660,18305,CV
3653,108424,PC
34582,16670,PC
38994,106244,PC
17750,13091,CV
21858,111010,PC
4453,155431,PC
19016,59991,CV
12769,10038,CV
35561,801234,CV
7767,20558,CV
42818,14003,PC
49925,155038,PC
49928,155065,PC
18965,65883,CV
11168,10582,PC
24024,28220,CV
28015,57605,PC
27712,31122,CV
51480,157693,PC
47069,60868,CV
36700,120133,PC
20610,28053,PC
40548,117578,PC
19084,8626,CV
43639,128842,PC
23094,9960,CV
17977,18339,PC
7776,56212,CV
35561,50058,CV
23137,9273,CV
3810,49457,PC
24417,33337,PC
42610,41810,PC
23760,50482,PC
45566,146158,PC
28159,49276,CV
20229,31123,CV
50755,16659,CV
23767,7775,CV
44586,41832,CV
29008,62019,CV
23830,115826,PC
5102,14375,PC
6020,34207,PC
18280,58606,PC
24944,142533,PC
31046,5378,PC
42883,126099,PC
44740,44566,CV
15499,26248,PC
4999,1625,PC
47174,149139,PC
17424,36302,PC
20068,26810,PC
30838,118780,PC
8911,4975,CV
23410,109700,PC
33214,26764,CV
25335,14146,CV
28084,35437,CV
4987,11521,PC
18068,20251,CV
36660,38207,PC
32346,7055,PC
46301,5369,PC
18829,55202,CV
34499,126578,PC
7776,2541,CV
54675,160846,PC
33787,123759,PC
1668,140323,PC
52433,14433,PC
29544,106988,PC
45554,146125,PC
2505,33034,PC
26410,122627,PC
34671,51709,CV
18566,31661,PC
17309,56924,PC
17233,13828,CV
8165,178,CV
24342,32451,PC
5773,20759,CV
20465,32438,CV
28084,35435,CV
38970,40380,CV
32782,49232,PC
30651,59263,PC
40389,34712,CV
43989,50624,PC
31799,131824,PC
28084,35332,CV
3854,26394,PC
24377,33728,PC
31060,141693,PC
38806,138160,PC
7791,56458,CV
25532,59481,PC
23619,19636,PC
45700,50337,CV
40999,36061,CV
34596,127143,PC
41882,143033,PC
40340,140601,PC
1330,20212,PC
16204,53735,CV
45133,145533,PC
21293,11828,CV
44910,43843,CV
25166,146434,PC
40871,145930,PC
36660,38142,PC
16764,803634,CV
23436,9245,CV
27609,33588,CV
22378,66246,CV
28084,35339,CV
23119,11350,CV
28448,100160,PC
27900,2945,PC
28157,49360,CV
33434,120847,PC
42918,110585,PC
23585,7904,PC
6619,5083,CV
38174,28371,CV
25600,9315,CV
18438,34635,PC
20647,24170,PC
38711,52050,CV
25620,31568,CV
44126,147246,PC
37109,142849,PC
28564,19524,CV
36651,8513,PC
45971,24591,CV
25279,15966,PC
3257,2055,PC
28157,19623,CV
25629,59402,PC
18829,55017,CV
2953,58752,PC
45510,32295,CV
26410,21535,PC
16758,38752,CV
28226,52126,PC
5835,58135,CV
33214,27709,CV
39970,143422,PC
25532,10341,PC
34123,25364,CV
35838,132161,PC
19706,17894,PC
27707,41687,CV
38249,45837,CV
22378,66227,CV
40389,44195,CV
1551,4263,PC
27733,15240,CV
45834,157071,PC
36768,132771,PC
23813,114835,PC
9512,9058,PC
19975,9097,CV
24051,802832,CV
2961,2992,PC
26769,12512,PC
36276,36831,PC
41242,145298,PC
37930,41089,CV
7787,1834,CV
23896,18612,PC
5236,8375,PC
27480,57435,PC
9170,26106,CV
28084,33172,CV
21420,23365,PC
36820,24756,CV
31799,12617,PC
9679,8118,CV
44970,43797,CV
36821,20904,CV
18454,133889,PC
19769,22333,PC
12202,14551,CV
43863,106897,PC
29493,118987,PC
2296,3422,PC
22374,55277,CV
22912,134784,PC
38245,45744,CV
25629,126970,PC
45125,145212,PC
44126,142991,PC
27609,35557,CV
1056,7790,PC
37874,44623,CV
12202,6544,CV
22374,19631,CV
37828,47084,CV
45421,126577,PC
6092,263,CV
45751,146655,PC
30740,34276,CV
28558,29733,CV
26909,28797,PC
34848,23035,CV
27707,41642,CV
38411,119476,PC
9068,134182,PC
36879,125534,PC
37172,21928,PC
44585,42159,CV
29820,110360,PC
26840,55378,PC
28084,35604,CV
19907,57452,PC
11311,5263,CV
31942,31169,CV
37964,40617,CV
7696,53975,CV
38578,155927,PC
17939,20047,PC
29370,6802,PC
38917,48832,CV
36592,131848,PC
7767,1546,CV
36910,39392,CV
37496,26860,CV
14289,6188,CV
8914,24312,CV
53612,801032,PC
6113,708,CV
27822,55039,PC
26140,141224,PC
39732,153236,PC
2877,2414,PC
27712,9310,CV
23662,53409,CV
16753,12343,CV
42895,135389,PC
28159,39110,CV
48807,152399,PC
28838,34196,CV
6134,301,CV
7792,5866,CV
18828,8493,CV
3833,147659,PC
16522,11682,CV
21293,65745,CV
30835,127777,PC
12187,4006,CV
22409,19996,PC
47755,160765,PC
37880,29319,CV
3213,27628,PC
28096,16373,CV
28614,125135,PC
45920,147122,PC
19748,22213,PC
27736,15165,CV
23119,20805,CV
25453,32102,CV
9394,37666,PC
37339,138265,PC
40503,45006,CV
21858,130872,PC
34132,128416,PC
26243,58,PC
22595,29926,PC
4549,109369,PC
28945,56427,CV
20881,17974,CV
23662,11928,CV
4759,646,PC
45352,49790,CV
36385,141167,PC
37623,31758,CV
26210,136263,PC
28516,129422,PC
17319,130521,PC
52089,158228,PC
25883,8039,PC
32812,115701,PC
23861,25509,PC
18045,9831,CV
38365,137420,PC
26333,23062,PC
4759,866,PC
28945,55627,CV
35845,133798,PC
37632,112130,PC
28159,17405,CV
28157,49455,CV
9515,8946,PC
25600,11184,CV
26289,800380,PC
50163,155811,PC
29827,36431,CV
7772,1567,CV
15499,55497,PC
28096,16282,CV
15894,132338,PC
34786,139302,PC
23252,24006,CV
24673,6124,PC
27616,27753,CV
46008,153378,PC
17309,53812,PC
52598,65971,CV
38153,46567,CV
50128,58986,CV
16520,7087,CV
11511,3350,CV
16873,114541,PC
23964,12392,CV
16901,13539,CV
18776,9643,PC
8586,6616,CV
4706,128789,PC
28096,35490,CV
27731,15237,CV
5787,58422,CV
45040,44474,CV
24051,26946,CV
33641,25841,PC
38463,47567,CV
31070,112330,PC
6113,58373,CV
23703,800587,PC
28084,15710,CV
32696,128457,PC
38128,31055,CV
26697,55417,PC
33214,27388,CV
233,1448,PC
1301,6654,PC
6973,18972,CV
25279,57306,PC
49932,155524,PC
28571,129164,PC
36388,107594,PC
44910,44075,CV
30408,107960,PC
38105,40020,CV
31070,105880,PC
18970,18402,CV
40598,13733,PC
36058,117584,PC
27573,47662,CV
34132,124846,PC
18806,14398,CV
28571,130107,PC
38466,42890,CV
52987,800076,CV
6142,534,CV
45668,49622,CV
4720,587,PC
38970,47045,CV
17305,155197,PC
13333,3714,CV
38711,51611,CV
30514,38582,CV
33109,108581,PC
4398,5777,PC
22378,17113,CV
13333,60735,CV
45842,156628,PC
25629,116696,PC
53371,800111,PC
19088,15604,PC
19016,59834,CV
16520,41326,CV
19946,108730,PC
20525,16819,PC
24000,133513,PC
25611,32108,CV
47463,52020,CV
40277,34547,CV
29011,50292,CV
2322,35071,CV
9216,3408,CV
17455,9930,CV
42093,35130,PC
28564,19613,CV
37109,142486,PC
17309,114100,PC
20493,143142,PC
9457,8753,PC
15632,27898,PC
36132,137172,PC
17233,13779,CV
28193,16547,CV
20302,14821,CV
26074,55399,PC
9221,52393,CV
37323,112585,PC
5739,131,CV
3641,122953,PC
32337,155674,PC
24366,34952,PC
36339,116292,PC
20784,101093,PC
45090,154617,PC
4987,5730,PC
50772,28625,CV
54902,161719,PC
38128,39290,CV
31570,116318,PC
16753,22518,CV
6186,777,CV
26304,34830,PC
45558,137747,PC
18970,58035,CV
38213,43523,CV
38059,48151,CV
37133,30098,CV
21310,51419,CV
9229,65970,CV
2308,3298,PC
7767,54667,CV
16221,16234,PC
27984,121519,PC
16231,16063,PC
50898,64259,CV
46525,120292,PC
43763,24985,PC
36660,110810,PC
17309,53795,PC
28084,35182,CV
23703,25462,PC
29956,139753,PC
44653,156138,PC
26207,127819,PC
17651,116870,PC
37325,125728,PC
17767,49786,CV
28159,801758,CV
19990,23775,CV
18098,53549,CV
24271,33709,PC
20369,11220,CV
35166,57587,CV
43566,54838,PC
7785,54220,CV
18152,18508,PC
37828,44897,CV
38477,139873,PC
22905,132014,PC
40961,39422,CV
20369,8919,CV
7767,54907,CV
32086,117374,PC
6093,382,CV
1997,3717,PC
9156,52494,CV
30954,110969,PC
22416,13220,PC
17941,28390,PC
18068,20253,CV
16901,58775,CV
29830,801390,CV
2182,674,PC
25166,46118,PC
29718,18444,CV
23830,36884,PC
37880,29658,CV
42573,114965,PC
17455,61854,CV
9221,52329,CV
44409,146731,PC
9447,15818,PC
44935,43732,CV
16498,11832,CV
968,8344,PC
7785,56714,CV
29493,106508,PC
4723,12449,PC
2383,7275,PC
49424,134668,PC
21214,13744,PC
29177,100986,PC
36910,32365,CV
15499,25687,PC
38138,41191,CV
28154,19184,CV
28159,800508,CV
17307,26670,PC
25297,29155,PC
29802,124057,PC
27810,59488,PC
7767,65626,CV
22378,10904,CV
45702,802069,CV
25172,33069,PC
28084,35335,CV
7875,59011,CV
7792,5754,CV
9164,4214,CV
21310,54942,CV
37652,134000,PC
28084,16262,CV
34174,117572,PC
22529,15404,PC
10828,12735,CV
27609,15638,CV
38462,48087,CV
40999,36309,CV
38975,40744,CV
37284,39365,CV
22906,13472,CV
52405,158527,PC
27012,22333,CV
12328,15570,PC
32085,37680,PC
26342,127713,PC
18205,111859,PC
31694,49481,CV
25297,29157,PC
22378,17303,CV
15190,18010,PC
28157,39077,CV
31833,111108,PC
13648,111706,PC
9171,26111,CV
33453,121135,PC
51544,158219,PC
18852,25998,PC
2346,46083,PC
21858,37559,PC
35166,59383,CV
38916,62588,CV
25195,14139,CV
18098,8818,CV
19804,122484,PC
44429,156432,PC
46788,149592,PC
50323,156128,PC
24579,122140,PC
28157,801883,CV
43302,52603,PC
37181,136043,PC
18904,9089,CV
34926,140621,PC
18585,122158,PC
45702,43515,CV
38514,13093,PC
20258,58840,CV
22189,27534,PC
28558,17511,CV
30552,135518,PC
11769,20849,PC
28516,125447,PC
18650,9857,CV
45971,800412,CV
5342,4589,PC
22906,11055,CV
45971,24549,CV
44848,145291,PC
16665,59228,CV
4491,5829,PC
4487,1305,PC
20606,133511,PC
16999,7937,CV
37595,31642,CV
36015,135021,PC
15449,14820,PC
15668,21083,PC
45879,41299,CV
20633,19084,CV
7900,65211,CV
5773,58274,CV
3950,6375,PC
28084,33685,CV
2109,950,PC
4011,1886,PC
8290,33505,PC
38197,47478,CV
27047,111212,PC
16746,38724,CV
20143,27944,PC
4458,11226,PC
38222,43176,CV
7767,53781,CV
29783,123017,PC
28315,23,PC
18978,26366,CV
20460,9344,CV
9124,52606,CV
9515,8354,PC
1973,800801,PC
38466,47329,CV
32940,13771,PC
18562,128295,PC
31369,115520,PC
24479,20104,CV
32421,37907,PC
46592,148241,PC
6126,350,CV
41334,40042,CV
4950,23543,PC
23228,36933,CV
35561,55419,CV
17430,15523,PC
20396,8798,CV
47586,139000,PC
37880,45366,CV
14511,59658,CV
35569,23829,CV
13334,7264,CV
36630,18542,PC
24118,26756,CV
18965,8562,CV
15411,4591,CV
36383,59978,PC
40466,45782,CV
43033,801780,PC
2859,9231,PC
32113,32875,CV
40446,29392,CV
21214,16577,PC
27844,15441,CV
36821,50778,CV
38249,28325,CV
7938,2037,CV
21731,124434,PC
25522,14111,CV
29008,20937,CV
35166,59134,CV
38089,43308,CV
41334,42817,CV
29803,108396,PC
42610,41056,PC
3487,4087,PC
17779,21980,CV
33214,26725,CV
16836,5241,CV
28385,8964,PC
35838,133156,PC
16912,7755,CV
25172,33066,PC
17604,8650,PC
32845,44632,PC
16753,54935,CV
46227,145982,PC
42190,113925,PC
44811,25750,CV
21858,112536,PC
18082,27611,PC
24478,34125,CV
30348,30317,PC
31271,113342,PC
26999,117338,PC
37964,40926,CV
3407,2077,PC
42479,25714,PC
42918,110581,PC
18559,55362,PC
22570,111003,PC
28084,35341,CV
38160,40487,CV
21032,37136,CV
2850,2459,PC
16500,18328,CV
15499,56571,PC
28516,106679,PC
5773,567,CV
35255,134440,PC
37978,44336,CV
44965,144143,PC
29820,153712,PC
20038,17782,PC
34545,53097,CV
17208,13871,CV
21469,23964,PC
40389,44200,CV
18426,56153,PC
26122,127768,PC
25516,11393,PC
10271,27718,PC
33899,128079,PC
20076,51010,PC
25876,8150,PC
38462,47491,CV
39828,130139,PC
31922,32091,CV
23410,108714,PC
7778,56495,CV
6060,233,CV
37496,26839,CV
7696,54727,CV
7792,54074,CV
48548,154433,PC
28945,56428,CV
53363,800869,CV
23873,26271,PC
29312,37435,PC
27481,146134,PC
2121,978,PC
32910,62647,CV
31922,31146,CV
50757,16528,CV
37623,31973,CV
16520,26865,CV
49964,156240,PC
19154,19758,PC
50427,144856,PC
24478,19190,CV
30802,130573,PC
18829,55098,CV
2574,116264,PC
28159,39115,CV
26444,119542,PC
27609,18255,CV
44730,54169,PC
33214,27941,CV
36821,24768,CV
28571,132021,PC
33552,121274,PC
38577,42635,PC
8879,5170,CV
9949,366,PC
22570,111523,PC
27047,30776,PC
15551,15641,PC
7787,6219,CV
46500,13145,PC
32197,12115,PC
22374,800418,CV
32205,115963,PC
28159,800089,CV
17271,9041,PC
19226,23470,PC
18904,801005,CV
37977,44945,CV
34921,129627,PC
7696,54947,CV
12530,58999,CV
2308,3261,PC
26791,24936,PC
27822,56319,PC
28578,100755,PC
19658,33183,PC
20606,31096,PC
27737,15264,CV
48833,152628,PC
5830,58597,CV
6157,58099,CV
22373,19538,CV
24267,12087,PC
36280,131561,PC
27711,11163,CV
34682,134263,PC
6906,13038,CV
26879,106400,PC
26444,138462,PC
34979,128766,PC
29783,130164,PC
19250,8080,CV
16759,38546,CV
19109,8899,CV
36776,134524,PC
33232,140753,PC
27609,15568,CV
17651,26333,PC
23417,31288,PC
41048,141255,PC
20369,53021,CV
34182,55133,PC
45868,156103,PC
20068,113425,PC
20611,12165,PC
23698,61971,CV
18245,22500,PC
31398,56120,PC
38846,48615,CV
17683,15066,PC
18964,17546,CV
22378,54921,CV
37166,121712,PC
32439,16993,PC
47601,52814,CV
4713,131948,PC
19096,55207,CV
42578,106533,PC
17651,30480,PC
7753,38776,CV
23520,11293,PC
52084,158587,PC
27516,46075,CV
27711,9293,CV
24473,27824,PC
35166,23877,CV
29595,107350,PC
1668,55742,PC
30758,124773,PC
30997,112969,PC
36280,130552,PC
30997,138402,PC
45191,45985,CV
38059,45374,CV
22570,24184,PC
22379,147650,PC
16429,1727,PC
35166,50010,CV
16901,58669,CV
